headline,label
[Fraser Fletcher] Exc. Highly Rated young Alanyaspor manager Francesco Farioli is interested in becoming Rangers new manager. Farioli is the youngest manager to get a top job in a top ranked league and has been praised for his style and tactical approach to the game.,1
[ESPN Brazil] Xavi: “We've been talking with Endrick’s father and also with the player. I explained them the project. We want talent like him. He's the kind of player we need. I hope he joins here. It's up to him to decide”,1
Achraf Hakimi celebrating Morocco's win over Belgium with his mother and gifting her his shirt,1
"[COPE] Pedri: ""It remains to be seen what happens with the contract of Marco Asensio, but I think all the good players have to be at FC Barcelona. However, I'm not much for doing those things, for convincing anyone.""",1
Mathew Ryan (Australia) great save against France 90',1
Manuel Neuer great save vs Japan,1
"[Bild] Konrad Laimer has a verbal agreement with FC Bayern. Laimer will most likely join the club after this season, he declined a big contract extension with RB Leipzig to join Bayern",1
"[Simon Zwartkruis]: Young Senegalese reporter did not ask a question at Louis van Gaal's press conference, but only wanted to say that he is a fan. 'We are going to hug later,' van Gaal responded. And that happened afterwards.",1
"[@SaudiNT]: Scenes from Saudi Arabia's historical win against Argentina, including impressive Herve Renard speech before the game and during half time",1
The KNVB will not fight FIFA's ban on the OneLove captains band ban,1
"Iranian Fan Asked to Put Down ""Woman, Life, Freedom"" Flag by Qatari Organizers",1
Fans can celebrate Glazers’ sale of Manchester United as ownership tide turns,1
[Dan Orlowitz] “last night's win has created a massive demand for #SamuraiBlue uniforms that both the JFA and Adidas Japan seem unprepared to meet. Wait for player markings is now over a month and many stores running out of stock in certain sizes.”,1
[Rising Ballers] This is so crazy… 3 years ago Iliman Ndiaye was with us playing Sunday League He’s just come on for his World Cup debut. Wow. Life can change so quick. Football can really change your life. Iliman was 19 without a club & now playing in the the Worlds biggest competition,1
[StatmanDave] Australia win their first World Cup game since beating Serbia 2-1 at the 2010 World Cup. They have since gone 7 games without a World Cup win. They pick up an important three points against Tunisia,1
Beautiful individual play by Boufal,1
[Fabrizio Romano] Manchester United will save around £17m as Cristiano Ronaldo agreed not to receive any pay off. Plan was to invest on new striker in July but Man Utd are now already exploring the market to find a solution in January.,1
Saudi player Saleh Al Shehri when asked if the Rolls-Royce award is true,1
"Iran fan to Wales fan: ""Your best player's an MLS player, your team sucks""",1
[OptaJean] Costa Rica’s victory against Japan saw the fewest touches in the opposition box (2) for a winning side in a World Cup match on record (since 1966). Efficient.,1
"[Tom Bogert] Source: Goalkeeper David Ochoa to sign with Liga MX club Atletico San Luis. Joins as free agent. Club owned by La Liga giants Atletico Madrid. Ochoa, 21, made 35 apps in MLS with Real Salt Lake and D.C. United. Former US youth int'l, filed one-time switch to Mexico in 2021.",1
[OptaJoe] 1 – Japan have won a World Cup match in which they conceded first for the first time in their history (D2 L7 before today). Spirited.,1
France forward Ousmane Dembele showed surprise in a news conference when a journalist informed him of Japan’s 2-1 win against Germany at the FIFA WorldbCup in Qatar,1
"[DFB] With our captain's armband, we wanted to set an example for values that we live in the national team: diversity and mutual respect. Be loud together with other nations. This is not about a political message: human rights are non-negotiable. 1/2",1
Saudi fan helping a mexican fan wear traditional khaleeji headcover in the Metro station.,1
"[Samuel Luckhurst] Zara founder Amancio Ortega registers interest in buying Manchester United, whilst technology giants Apple are also understood to be exploring a possible takeover. The most affluent billionaires in the world have quickly lined up to buy the club.",1
[Globo] Neymar's ankle has progressed well over 48 hours; there is optimism of returning for Cameroon on Friday,1
"[Football Daily] ""All the dreams from my early childhood were fulfilled"" : Robert Lewandowski on the emotions of scoring his first goal at a World Cup",1
"[Juraj Vrdoljak] Canadian GK Milan Borjan, born a Croatian Serb, told the press after the game that his mobile number went viral among the Croatia fanbase, resulting in over 2500 texts packed with insults. ""That itself speaks a lot about who those people are…I wish Croatia all the best""",1
"In post-game interviews, Japanese players credit Saudi Arabia for inspiring their comeback victory (translated quotes)",1
[OptaJoe] 3 - Luka Modric is the first player to play in both the European Championship and FIFA World Cup in three different decades. Emblematic.,1
[England] Jack Grealish calls young fan Finlay who he dedicated his celebration against Iran,1
[FBF] CA Vaca Diez gets promoted and will play Bolivian Professional Division for the first time in club's history,1
"[Peter Galindo] Andrej Kramaric, after a long pause: ""I want to thank the CanMNT coach for the motivation. In the end, Croatia demonstrated who eff'd whom”",1
"Szczesny on his penalty save vs Saudi Arabia: ""We found a method to analyze the penalty takers at Juventus and every now and then it's parried. In the last 2 years the statistics are very positive, I saved a lot of penalties. I would say that the method works.""",1
Alphonso Davies Great Skill vs Belgium 32',1
[SBS Sport] Great Harry Souttar slide tackle vs Tunisia 86’,1
Vizela [1]-1 Chaves - Friday Etim great goal 35',1
Argentina [2] - 0 Mexico - Enzo Fernandez great goal 87',1
Moroccan fans cleaning the stadium after the game and win against Belgium!,1
"""I’m a European champion but haven't played in a World Cup, absurd"" – Italy's Bernardeschi calls for winners of continental tournaments to automatically qualify for the World Cup",1
"[Yoichi Takahashi, creator of Captain Tsubasa, via Asahi News] ""Even in the manga, I've drawn quite a lot of games against Germany…All the players showed their full power, which led to the victory. I'm very happy that Japan has beat Germany in the real world.""",1
Cameroon's good chance against Switzerland 10',1
Raphinha (Brazil) good chance against Serbia 35',1
Switzerland’s Breel Embolo refused to celebrate after giving them the lead against Cameroon at the World Cup – as it was the country he was born in,1
[StatmanDave] Senegal have become the first African team to win a game at the 2022 World Cup. Lions of Teranga roar.,1
[CBS Sports Golazo] Iran get their first win over a European nation at a World Cup,1
Shaw's brilliant run vs USA,1
"'This is their culture, they take you off your game': Jurgen Klinsmann says Iran 'worked' the referee during their last-gasp 2-0 World Cup win over Wales and says 'it would have been different with a different referee'",1
Shibuya Crossing in Tokyo after Japan's win against Germany,1
Iranian fans celebrating with Israeli reporter Uri Levy,1
Morocco fans in Rotterdam celebrating their country’s victory against Belgium (this has been going on for 30 minutes now),1
Argentina fans from Bangladesh celebrating Messi's goal against Mexico,1
"[Relevo] Luis Enrique says what he would do if Ferran Torres (who is dating his daughter) celebrated a goal with the gesture of a baby finger in the mouth: ""I would replace him in that moment, put him on the stands, and he wouldn't set foot on a football pitch again""",1
Saudi fans celebrating in Riyadh,1
Japanese fans celebrate their victory against Germany,1
"[France] Victim of a rupture of the anterior cruciate ligament of the right knee, @LucasHernandez must give up the World Cup. The whole group wishes him the best possible recovery",1
Barcelona W 3-0 Bayern Munich W - Claudia Pina great strike 66',1
Netherlands [1] - 0 Ecuador - Cody Gakpo great strike 6',1
"[Fabrizio Romano] Celtic have reached verbal agreement with Montreal to sign Alistair Johnston on permanent deal, now waiting for final details. Johnston’s contract will be discussed in order to get the deal done and sealed.",1
[Fabrizio Romano] Newcastle have reached an agreement to hire Paul Midgley as Head of Youth Recruitment — joining from Man City where he was regional scout.,1
Kylian Mbappe (France) great miss against Australia 45',1
"[Expresso] Fernando Gomes, two times European Golden Boot, has passed away today. A Portuguese football legend. May he rest in peace.",1
"[Fabrizio Romano] Talented winger Luka Romero [born in 2004] will sign a new contract with Lazio in the next days/weeks. Agreement reached on new long-term deal. Romero, born in Mexico but already called up by U-20 team of Argentina, scored his first Serie A goal few weeks ago.",1
[OC] Opening game: how did the champions started World Cup,1
Japanese commentary for Japan's winning goal Vs Germany [Subtitled],1
"David Johnson, former Everton, Ipswich Town and Liverpool forward, has died at the age of 71. He became the first player to score for both clubs in the Merseyside derby and also notched six goals in eight games for England. Johnson won four League championships and three European Cups with the Reds.",1
[Women's Bundesliga] Werder Bremen [1] - 0 SC Freiburg - Nina Lührßen direct free kick '26,1
AFC Bournemouth are delighted to announce the appointment of Gary O’Neil as the club’s new head coach.,1
[Rodrigo Romano] England has requested FIFA that all Media personnel and FIFA assistants wear a mask in the areas where the players of their team circulate in today’s game against the USA. Rumor is circulating that England has a strong outbreak of Covid 19 in its delegation.,1
Free Talk Friday,1
Aziz Behich (Australia) save on the line against France 67',1
[The Guardian] Richarlison praised as ‘idol Brazilians deserve’ after Bolsonaro era,1
Milan Borjan save against Croatia 54',1
Vanja Milinkovic-Savic (Serbia) save against Brazil 28',1
Edouard Mendy (Senegal) save against Qatar 67',1
Emiliano Martinez save against Mexico 45',1
Kasper Schmeichel save against France 21',1
"[Michy Batshuayi] on Twitter, re: FIFA demanding that the Belgium team remove the word ''love'' from the collar of their away shirt: No problem, love always wins",1
[Weah] Just had dinner with my son Timothy Weah. Proud daddy.,1
Lucas Paqueta backheel to create Brazil chance,1
How did previous World Cup winners perform in their opening match?,1
One Love band worn by Germany's Interior Minister against Japan,1
Rudiger funny run against Japan,1
[Platt] Canada manager John Herdman: “Canada are in a position now where we can field our strongest team.”,1
Wales Fans Wanted a World Cup Experience. So They Went to Spain for cheap beer and good morals.,1
"[Via ESPNnl] Sofyan Amrabat about half time moment: ""I've read some funny things. I had taken off my shin guards to get treated and I couldn't find them after.""",1
"Alongside the 44 clubs from the Premier League and Championship, these teams will be in the hat for Monday evening's F.A. Cup third round draw. Charlton Athletic/Stockport County and Dagenham & Redbridge/Gillingham require replays and will also be involved in the draw.",1
[Adam Lallana] Teacher’s pet? Mason Mount would make any side better,1
Funny moment between Dani Alves & Richarlison,1
Match Thread: Ebbsfleet United vs Fleetwood Town | English FA Cup,1
[FIFA] Early figures suggest the FIFA World Cup is as popular as ever,1
PSG W 1-0 Vllaznia W - Grace Geyoro 39',1
[Weisman] Cristiano Ronaldo skips World Cup press event after Manchester United exit,1
[Sushi Legend] Video of Canada's Manager Herdman Providing Inspiring Pep Talk to His Team [Great Gesture],1
Match Thread: England vs. United States | FIFA World Cup,1
Post Match Thread: England 0–0 United States | FIFA World Cup,1
[Casemiro] The 'invisible man' who is key to Brazil's hopes,1
Soccer: Less democracy makes for an easier World Cup - Valcke,1
Garth Lagerwey Named President & CEO of Atlanta United FC,1
Manchester United owners to explore possible sale,1
"Manchester United announces process to explore strategic alternatives to enhance the club's growth| The Board will consider all strategic alternatives, including new investment into the club, a sale, or other transactions involving the Company.",1
"[Official] Newcastle United Women (4th Tier) have set a new attendance record for the Women's FA Cup outside of a final - 28,565",1
Sunday Support,1
[Ekstra Bladet] The Danish FA won’t support re-election for FIFA president Infantino,1
Saudi defender al-Shahrani stable and transferred to hospital in Riyadh for surgery,1
"[Squawka] Joel Campbell won 15 duels against Japan, the most by a player in a single game at the 2022 World Cup. A battling display from the former Arsenal man.",1
"Kevin De Bruyne on whether Belgium can win the World Cup: ""No way, we're too old.""",1
[The Athletic] Denmark ready to discuss blanket withdrawal of UEFA nations from FIFA after armband row,1
"[BenJacobs] Newcastle are not considering Ronaldo. Eddie Howe already said, “We’re trying to provide long-term growth. At the moment, we have quite an ageing squad... we need to get the average age down, so it might not be a signing we'd necessarily look to make.""",1
The 48 World Cup conundrum and how to find the proper format it? The 1982 solution!,1
Serious Post Match Thread: England 0–0 United States | FIFA World Cup,1
"[James Ducker] The Raine Group, who oversaw Chelsea’s sale to Todd Boehly, have been appointed as United’s exclusive financial advisors and Latham & Watkins LLP as legal counsel. Rothschild and Co. are acting as exclusive financial advisors to the Glazers.",1
"[Fan Embassy Wales] Unfortunately we have lost one of the Red wall yesterday in Qatar, our sincere condolences go out to his son here in Doha and his family back in Wales. May he rest in peace.",1
[TNT Sports BR] - Danilo has sprained his ankle and will not recover in time to play against Switzerland and Cameroon in the group stage.,1
"Cody Gakpo: “As things currently stand, I’ll still play at PSV after the winter break”",1
"[Patrick Berger] Glaring statistic: Germany has won only two and lost six of its last nine games at major tournaments. In the last 14 games against current World Cup participants, there was only one win, eight draws, five defeats! Germany only a mock giant?",1
"[Plettenberg] Excl. News #Vivell: The 35 y/o is on verge to become the new Technical Director of Chelsea! Final stages, last details to be clarified. Boehly pushed for him. The tasks similar to RB Leipzig: Squad planning, handling transfers and more. Top transfer for #CFC",1
"[Jurgen Klinsmann] ""There was stuff really taken out of context. I will try to give him [Carlos Queiroz] a call and calm things down""",1
"Livingston boss Davie Martindale admits January will be a quiet transfer window after revealing that the club need to fill a £200,000 void due to VAR payment and government loan repayment",1
US-Firm 777 Partners buys Hertha Shares from Tennor Holding,1
[NRK] The Norwegian football federation has had enough: -No confidence in Infantino,1
"[FA Wales] In response to the FAW, FIFA has confirmed that fans with Rainbow Wall bucket hats and rainbow flags will be allowed entry to the stadium for @Cymru’s match against Iran on Friday. All World Cup venues have been contacted and instructed to follow the agreed rules & regulations.",1
Fouls committed by each team in the World Cup after the first round of matches.,1
"[Nizaar Kinsella] Maguire on people criticising him: ""Cristiano Ronaldo is one of the greatest players to play football and I have seen him criticised day in day out. It is part of the game.""",1
Milla: Some might say football is more important than politics,1
"John Mikel Obi: “I've never been a Ronaldo fan. For me, when a player has so much ego, I don't get it. He’s never been one of my favorite players and it’s why I always go for Messi. If someone gives such an interview, what makes you think, if he signs for your club in January, he won’t do the same?""",1
Aurelien Tchouameni chance against Denmark 78',1
Jesper Lindstrom chance against France 73',1
Kylian Mbappe chance against Denmark 57',1
Kylian Mbappé (France) chance against Denmark 40´,1
[Manuel Veth] Alistair Johnston is closing in on a move to Scottish giants Celtic. A deal is now advanced. The Canada star also has a UK passport. He is under contract at CF Montreal until 2023 with 2 optional years. He is currently starring at the World Cup.,1
Andreas Cornelius chance against France 36',1
Antoine Griezmann chance against Denmark 33',1
Antoine Griezmann (France) with a chance against Denmark 60´,1
Raphinha (Brazil) big chance against Serbia 46',1
Adrien Rabiot chance against Denmark 80',1
Martin Braithwaite big chance against France 81',1
Mohammed Kudus (Ghana) chance against Portugal 55',1
Enner Valencia (Ecuador) chance against Netherlands 33',1
Marcelo Brozovic big chance against Canada 79',1
Fred (Brazil) chance against Serbia 83',1
Alvaro Morata (Spain) chance against Costa Rica 81',1
Lionel Messi chance against Mexico 34',1
Lautaro Martinez chance against Mexico 41',1
Haris Seferovic (Switzerland) big chance against Cameroon 90+6',1
Jordi Alba chance against Germany 22',1
Raphael Varane chance against Denmark 13',1
Eric Maxim Choupo-Moting (Cameroon) chance against Switzerland 14',1
Jamal Musiala chance against Spain 73',1
Mason Mount chance against USA 45+1',1
Leroy Sane big chance against Spain 90+5',1
Harry Kane chance against USA 90+3',1
Weston McKennie (USA) chance against England 26',1
Harry Kane big chance against USA 10',1
Joshua Kimmich chance against Spain 56',1
Salem Al-Dawsari (Saudi Arabia) chance against Poland 55´,1
Kylian Mbappe (France) chance against Australia 61',1
Ruben Vargas (Switzerland) chance against Cameroon 67',1
Michy Batshuayi (Belgium) chance against Canada 68',1
Darwin Nunez (Uruguay) chance against South Korea 81',1
Antonio Rudiger chance against Spain 45',1
Jonathan David (Canada) chance against Belgium 48',1
Tajon Buchanan (Canada) chance against Belgium 45+2',1
The Russian Federation is considering to leave UEFA to join the Asian Confederation (AFC),1
Martin Hongla (Cameroon) chance against Switzerland 30',1
Antonio Rüdiger chance vs Spain 30',1
Mitchell Duke (Australia) chance against France 22',1
Mohamed Kanno (Saudi Arabia) chance against Poland 13',1
Alistair Johnston (Canada) chance against Belgium 30',1
Robert Lewandowski chance 90',1
Dries Mertens chance against Morocco 65',1
Jamal Musiala chance against Japan 51',1
Michy Batshuayi chance against Morocco 5',1
Noussair Mazraoui (Morocco) big chance against Croatia 51',1
Jonathan Osorio chance against Croatia 49',1
Cristiano Ronaldo (Portugal) chance against Ghana 10',1
Achraf Hakimi (Morocco) chance against Croatia 65',1
Leon Goretzka (Germany) chance against Japan 90+5',1
Cristiano Ronaldo (Portugal) big chance against Ghana 13',1
Nikola Vlasic (Croatia) big chance against Morocco 45+1',1
Luka Modric (Croatia) chance against Morocco 45 2',1
Japan big chance against Costa Rica 89',1
Kieffer Moore (Wales) chance against Iran 13',1
Marko Livaja chance against Canada 35',1
Senegal chance against Qatar 30',1
Jamal Musiala (Germany) chance against Japan 45',1
Almoez Ali (Qatar) chance against Senegal 63',1
Senegal chance against Qatar 17',1
Achraf Hakimi big chance against Belgium 35',1
Sofiane Boufal chance against Belgium 57',1
Eden Hazard chance against Morocco 52',1
Joshua Kimmich (Germany) chance against Japan 21',1
Jan Vertonghen chance against Morocco 82',1
[Ben Jacobs] Nasser Al-Khelaifi tells @Business PSG are considering leaving the Parc des Princes. Moving to the Stade de France is a possibility. “Paris deserves a better stadium. My first option is we don’t move. But the city of Paris is pushing us to move.”,1
"Eintracht Frankfurt plans to keep forward Randal Kolo Muani (contract until 2027), unless there’s a big offer of 60 million or more coming in this summer. However internally they believe he can be worth more than that in a few years",1
"Senior sources at ManCity believe that if Cristiano Ronaldo had joined the club in the summer of 2021, Guardiola would not have stayed at until the end of his then-contract in 2023. Erling Haaland hitting the ground running was decisive in his decision to continue with the project.",1
"[vargas] Part 2 of Mexican vs Argentinean fans. Uruguayan joins in saying they have the same number of cups as Argentina. Chants then begin of ""Latin America! Except for Argentina!""",1
"[Record] Fabio Coentrão: ""There are former players who were shit during their time and talk about Cristiano like they were better than him.",1
[Manu Heredia] Bono was there while the anthems were playing and seconds later Munir was the goalkeeper of Morocco.,1
[The Athletic] Top 20 highest players for distance walked in the 2022 World Cup,1
[StatmanDave] Kylian Mbappe (31) goes level with Zinedine Zidane as France’s joint 7th top goal scorer of all time. He is now just 20 goals behind joint leaders Olivier Giroud and Thierry Henry (51). Extraordinary.,1
Germany double chances against Japan 28',1
World Cup fans' latest complaint is that the stadiums are too cold : Jumper-clad supporters say Qatari hosts have overdone the air conditioning,0
Reggina 2-[2] Benevento - Gennaro Acampora 82' Good strike but also offside position by a Benevento player,0
[Telegraph] Chelsea have NO plans to sign Ronaldo as they focus on other targets. Chelsea’s focus will be strengthening midfield and defence whilst they could sign a winger in January or the Summer.,0
German national team is warming up in shirts with rainbow colors,0
Pep Guardiola extends contract with Man City until 2025,0
[OptaFranz] 1 - Niclas Füllkrug scored Germany's first World Cup goal by a substitute since the 2014 World Cup final against Argentina (Mario Götze). Joker.,0
[Official] Trevoh Chalobah extends contract with Chelsea until 2028,0
[Official] Manuel Lazzari extends his contract with Lazio until 2027,0
"[Celtic FC] announce the signing of Japanese defender Yuki Kobayashi from Vissel Kobe on a 5-year deal, subject to international clearance.",0
"[Felix Tamsut] 1. FC Nürnberg: 17,300, vs. Wolfsburg; Werder Bremen: 20,000, vs. Freiburg; 1. FC Köln: 5.5k ground almost sold out - Many German fans who boycott Qatar2022 are using the World Cup to support their clubs' women’s teams, with some ultra groups taking part",0
[BBC] Cristiano Ronaldo a 'total genius' for winning Portugal penalty - FIFA,0
"[Victor Nahe] Alejandro Balde: ""Barcelona are working on my renewal. I want to stay at Barca. What has to come, will come.""",0
"[OptaJean] 19 - Kylian Mbappé had 19 touches in the opposition's box against Australia, the highest by a player in a World Cup game since the 1970 edition (Riva, Seeler and Müller all had 19+). Intense.",0
"[@OptaAnalyst] Excluding shootouts, Guillermo Ochoa is the first Mexican goalkeeper to save a penalty in a World Cup match in recorded history (since 1966)",0
Wojciech Szczęsny penalty save against Saudi Arabia 45+1',0
FIFA charges Ecuador over fan chants at World Cup opener,0
Reports of a growing internal strife within the USMNT due to the lack of playing time for Gio Reyna,0
Thibaut Courtois penalty save against Canada 10',0
[ESPN NL] Ajax and Arsenal battle for Palmeiras talent Danilo,0
[jrisco] Mexican schoolchildren reacting to Memo Ochoa's penalty save vs. Poland,0
"91 year old Corrado Ferlaino, President of Napoli during the club's most successful years in the 80s, brings flowers to Maradona's mural in the Spanish Quarters on the 2nd anniversary of the death of El Pibe de Oro",0
"Mike Dean on Ronaldo's Penalty against Ghana: "" I like to back referees all the time but you just can't support stuff like this, it should've been overturned. Only thing that may had happened was that the VAR wasn't showing correct angles due to technical glitch which also sometimes happen in UK. """,0
Zurich W 0-2 Lyon W - Signe Bruun 35',0
Tariq Lamptey is the latest prodigy to quit England,0
Match Thread: Brazil vs Serbia | FIFA World Cup,0
Zürich W 0 - [1] Lyon W - Melvine Malard 4’,0
Brasil [2] - 0 Serbia - Richarlison 73’,0
Italian commentator reads the starting XI of South Korea,0
Diego Godin (Uruguay) hits the post against South Korea 44',0
Seidu vs Felix,0
Le Graet speaks out on political campaign of Qatar 2022,0
"[Statman Dave] Despite there being 17 shots between Uruguay and South Korea, there was just 1 shot on target in the entire game. A frustating day in front of goal.",0
Group G standings after Matchday 1.,0
Manager reactions to the 1-0 goal by Brazil vs Serbia,0
Federico Valverde (Uruguay) hits the post against South Korea 90',0
"5.8 million people watched the national team's World Cup debut against Costa Rica in Spain, just over half of the 10.4 million that watched the debut against Portugal in 2018",0
Richarlison 2nd goal from the stands,0
Barcelona W [1] - 0 Bayern W - Geyse Ferreira 47’,0
All times and dates for the 2nd half of the Eredivisie season have been finalised,0
"The US/Wales World Cup match averaged 8.31 million viewers on FOX, down from 11.1 million for the first USMNT match of the 2014 World Cup on ESPN.",0
Post Match Thread: Uruguay 0-0 South Korea | FIFA World Cup,0
Match Thread: Switzerland vs Cameroon | FIFA World Cup,0
Casemiro (Brazil) hits the bar against Serbia 81',0
[Miguel Delaney] Fifa says rainbow colours allowed at Qatar World Cup despite ‘localised incidents’,0
Match Thread: Uruguay vs South Korea | FIFA World Cup,0
Daily Discussion,0
Post Match Thread: Portugal 3-2 Ghana [FIFA World Cup - Group H | Matchday 1],0
[Matthew Scianitti] (Tweet thread) Croatian media attended Canada’s Thursday training and asked Herdman if he said he was going to “eff Croatia” and if that was an “underestimating statement” about the 2018 World Cup runners-up. Here is John Herdman’s full response,0
Neymar nutmeg 33’,0
[Matteo Moretto] Some transfer news of today: Wolves and Newcastle have inquired for Mallorca's Kang-in Lee. - Jorge Mendes has told Porto that he will look for a new team for goalkeeper Diogo Costa in June,0
Neymar tried to score from a corner kick against Serbia 13',0
Portugal [3] - 1 Ghana - Rafael Leao 80',0
Neymar talking his shirt off in the middle of the game.,0
[BBC] Saudi state would 'support' Man Utd & Liverpool bids,0
Post-Match Thread: Switzerland 1-0 Cameroon | FIFA World Cup,0
Portugal [2] - 1 Ghana - Joao Felix 78',0
Portugal 1 - [1] Ghana - André Ayew 73',0
Switzerland [1] - 0 Cameroon - Breel Embolo 48',0
"New archive shows history of Uruguay’s 4 professional world titles, recognized by FIFA",0
Brasil [1] - 0 Serbia - Richarlison 63’,0
[Statman Dave] Cristiano Ronaldo becomes the second player to captain a country at the World Cup without being attached to a club team.,0
Group H standings after Matchday 1,0
Cristiano Ronaldo goal disallowed against Ghana 31',0
Match Thread: Portugal vs. Ghana [FIFA World Cup - Group H | Matchday 1],0
Zurich W 0-3 Lyon W - Signe Bruun 66',0
"[OptaJoe] 5 - Cristiano Ronaldo has become the first player to score five in different editions of the World Cup (2006, 2010, 2014, 2018, 2022). Limitless.",0
"Aïssa Laïdouni (Tunisia) tackle and reaction against Eriksen 1st minute of the game, from the stands.",0
Nemanja Gudelj (Serbia) yellow card against Brazil 49',0
Alex Sandro (Brazil) hits the post against Serbia 60',0
Portugal 3 - [2] Ghana - Osman Bukari 76',0
Barcelona W 2-0 Bayern Munich W - Aitana Bonmati 60',0
[Sky Sports News] BREAKING: Germany will not face FIFA disciplinary action for covering their mouths in a pre-match gesture at the World Cup.,0
Non-PL Daily Discussion,0
Vizela 2-[2] Chaves - Issah Abass 90'+3',0
Australian fans at Federation Square in Melbourne react to Craig Goodwin’s opener against France,0
Non-PL Daily Discussion,0
"[OC] Overview of German squad - age, caps, goals",0
[Plettenberg] News #Eberl: His comeback will start as early as December 1! He is the new Managing Director Sport of RB Leipzig as reported.,0
Match Thread: Morocco vs Croatia | FIFA World Cup,0
I-League: TRAU FC [2] - 0 Kenkre FC - Komron Tursunov (76') [Great Goal],0
Hervé Renard’s fairytale journey from Cambridge to World Cup mastermind,0
[AS Roma] Ola Solbakken joins AS Roma,0
"[McDonnell] Cristiano Ronaldo has been fined £50,000 and handed a two-game suspension by the Football Association for knocking a fan’s mobile phone to the ground.",0
[Saddick Adams] Senegal likely to bench Edouard Mendy in the game against Qatar.,0
Former Liverpool and Everton striker David Johnson dies aged 71,0
Post Match Thread: Morocco 0-0 Croatia | FIFA World Cup,0
"[OptaFranz] 19y 270d - Aged 19 years and 270 days, Jamal #Musiala is the youngest German player to appear at a World Cup since Karl-Heinz Schnellinger in 1958 (19 years 72 days) - in total, only three German players have appeared at a younger age than Musiala. Stage.",0
[StatmanDave] There have been more 0-0 draws (3) in the 2022 World Cup so far than there was in the entirety of the 2018 World Cup (1). Croatia and Morocco take a point apiece in their first game of the World Cup.,0
Abde Ezzalzouli (Morocco) forgot the ball against Croatia 87',0
We Can - A behind the scenes documentary of Canada's journey to the world cup.,0
Match Thread: Germany vs Japan | FIFA World Cup,0
Robert Lewandowski - Passes Received in the match against Mexico,0
Daizen Maeda (Japan) disallowed goal (offside) against Germany 8',0
Vox – How FIFA corrupted the World Cup,0
Akhmat Grozny 1-0 Dynamo Moscow - Mohamed Konate 17',0
Malta U21 1-0 Andorra U21 - Matthia Veselji 21',0
Kai Havertz(Germany) disallowed goal vs Japan,0
"Juventus plan to sell McKennie (possibly to an English club), Rabiot and Paredes in order to sign Milinkovic-Savic",0
Malta U21 1-[1] Andorra U21 - Eric Izquierdo 42',0
Ilkay Gundogan (Germany) hits the post against Japan 60',0
Akhmat Grozny 2-[1] Dynamo Moscow - Aleksandr Kutitsky 58',0
"Almost 10 years ago today (21st Nov 2012), Philippe Mexes scored an incredible bicycle kick goal vs. Anderlecht",0
